Timestamp,Source_IP,Destination_IP,Source_Port,Destination_Port,Protocol,Packet_Size,Connection_Duration,Packets_Per_Second,Error_Rate,Login_Attempts,Bytes_Sent,Bytes_Received,Traffic_Flag,MAC_Address,Label
06-01-2026 06:46,38.117.205.228,35.11.115.147,50648,443,UDP,1666,484,4400,0.943095063,19,30465,51359,Normal,09:68:d4:5c:60:ab,1
06-01-2026 00:22,69.201.179.194,253.93.17.239,55588,21,TCP,483,297,5003,0.298726369,5,18802,57770,Normal,a5:25:a1:24:38:40,0
05-01-2026 22:17,,205.129.76.65,62860,21,ICMP,1666,48,164,0.759203224,7,22909,67972,Suspicious,,0
02-01-2026 12:45,195.68.138.126,87.179.102.29,48211,8080,ICMP,1628,330,2654,0.568722695,21,8559,14798,Normal,62:73:32:aa:42:3d,1
01-01-2026 22:32,210.140.155.181,5.123.25.48,62047,80,ICMP,337,324,379,0.481030646,16,21204,56784,Normal,5e:68:c3:99:1d:20,0
03-01-2026 17:49,20.99.154.244,222.15.213.100,15386,80,UDP,1431,479,3939,0.237997842,0,3993,44780,Normal,1f:db:78:54:22:18,0
02-01-2026 20:43,94.15.237.166,106.51.227.166,3653,80,TCP,339,659,3566,0.463091957,19,36812,24128,Normal,fe:89:9f:c1:b8:32,1
03-01-2026 17:00,123.25.144.154,160.234.102.62,34439,443,UDP,1145,259,3122,0.894121823,14,11463,31687,Normal,30:11:14:af:89:67,0
03-01-2026 11:11,59.80.123.146,198.164.236.108,14104,22,TCP,1261,440,2448,0.457061676,13,6793,18973,Normal,55:05:ea:2e:56:ec,0
05-01-2026 15:54,48.123.115.146,186.154.252.108,10815,53,TCP,556,310,1040,0.068136134,2,15770,57351,DoS,61:49:7e:97:d1:8e,1
04-01-2026 14:10,188.83.192.102,44.187.116.50,45502,21,UDP,1570,791,632,0.627110123,14,16044,13357,Normal,42:fa:72:20:63:b9,0
06-01-2026 13:31,246.82.135.155,179.168.129.144,32605,80,ICMP,285,88,4381,0.551536202,18,24333,14544,Normal,55:69:60:34:62:01,0
01-01-2026 07:03,111.3.117.248,26.241.232.94,20072,53,UDP,237,331,929,0.450140088,12,55128,37736,Suspicious,30:23:8d:e7:35:e1,1
03-01-2026 08:53,162.99.133.214,47.234.214.165,18102,53,TCP,321,296,1626,0.069284723,8,56619,61604,Normal,86:ee:32:71:b9:30,0
05-01-2026 01:32,50.135.163.33,67.21.35.110,61919,21,TCP,1784,418,1070,0.877802347,23,18481,35587,Normal,c6:9c:21:28:7d:cd,1
01-01-2026 06:34,68.221.77.131,102.5.232.204,49721,22,UDP,51,134,611,0.803264715,21,41675,36164,Normal,a5:51:ce:8b:c2:88,1
,184.102.138.31,254.213.250.212,57276,21,ICMP,1323,704,1425,0.474105592,15,56959,9809,Normal,21:58:05:78:af:c9,0
01-01-2026 10:11,152.171.132.15,207.228.86.129,2264,22,ICMP,146,116,1839,0.651781232,23,33327,53127,Normal,cf:f2:73:38:29:2f,1
05-01-2026 20:33,245.113.240.160,54.100.246.210,46272,53,TCP,1333,515,2436,0.691165951,11,51324,18761,Probe,67:6d:2f:55:1a:4b,0
04-01-2026 23:39,227.73.28.164,138.131.191.1,29705,22,UDP,1282,147,5468,0.033864191,20,35471,27908,Normal,d2:2a:10:5c:1c:63,1
05-01-2026 07:39,126.243.43.54,192.161.27.223,16210,8080,UDP,,539,,0.383711074,7,,,Normal,ea:8d:cb:d3:45:8b,0
01-01-2026 12:39,7.72.164.9,168.249.191.42,23140,80,ICMP,1369,634,5595,0.289092616,0,48208,46995,DoS,0c:11:0a:45:1a:c4,1
01-01-2026 03:35,45.135.127.245,102.149.218.27,52325,22,UDP,,79,,0.851260587,5,,,Suspicious,4f:67:e2:66:4a:4a,0
03-01-2026 10:45,153.197.49.60,229.26.121.57,26321,443,ICMP,889,755,4773,0.571641632,22,18839,65180,Normal,7d:8b:b8:3c:ad:7a,1
03-01-2026 14:54,90.87.226.103,132.41.141.1,28371,53,ICMP,1788,328,171,0.323293792,12,30335,38279,Normal,c7:33:20:80:fd:bc,0
04-01-2026 07:42,222.177.224.178,83.175.107.141,17808,22,UDP,552,404,4328,0.893115418,14,33996,28979,Suspicious,80:50:0f:1c:ef:aa,0
01-01-2026 12:05,252.217.6.81,36.196.180.181,26112,443,UDP,787,64,1243,0.443572683,11,35199,54360,Normal,67:07:5d:60:31:29,0
,225.167.103.180,169.108.101.49,23587,21,ICMP,253,344,5426,0.866757492,20,52347,19726,Normal,bd:87:2b:94:90:98,1
03-01-2026 09:00,241.197.200.183,225.68.123.52,3304,80,TCP,1040,581,3656,0.207380136,7,57031,61067,DoS,32:1a:54:a2:91:74,1
01-01-2026 02:56,101.230.104.241,110.231.50.65,53357,8080,ICMP,1104,159,5508,0.513265019,23,59612,20935,DoS,8c:a7:d8:e8:75:c8,1
,59.170.198.122,174.79.76.26,15661,8080,TCP,1854,292,2434,0.911183307,19,54247,41220,Normal,c2:29:ae:57:d9:91,1
03-01-2026 07:45,161.57.194.56,112.106.83.231,41497,21,ICMP,970,133,2755,0.65163254,2,24079,5685,Normal,fb:09:4f:86:21:1f,0
04-01-2026 02:50,124.34.189.117,176.136.2.128,10336,8080,ICMP,56,325,5603,0.66719969,8,2839,62600,Normal,0c:ff:7d:ef:6b:cb,0
02-01-2026 00:18,49.102.100.214,5.152.156.191,16389,22,TCP,328,459,2966,0.663973107,6,15400,22342,DoS,37:d5:de:ef:a2:60,1
05-01-2026 18:21,241.104.35.23,124.222.4.241,21173,22,ICMP,1614,243,1658,0.1504001,8,51454,51126,DoS,a0:b1:ca:75:a4:c3,1
06-01-2026 13:23,42.129.222.55,154.172.152.54,6681,80,UDP,222,441,5633,0.726698967,19,3773,7972,DoS,dc:6b:76:4f:24:e9,1
03-01-2026 16:09,171.77.139.163,19.139.214.211,37817,443,TCP,944,794,701,0.564931714,0,50328,35677,Normal,9d:e6:4a:81:26:29,0
01-01-2026 21:08,153.89.118.140,78.21.45.149,22669,21,TCP,1670,230,1058,0.45337477,14,8326,44157,Normal,9a:6e:95:04:c3:3d,0
06-01-2026 09:36,10.99.250.38,90.203.13.142,39105,21,ICMP,1997,798,1250,0.583022352,6,22752,6388,Suspicious,42:d6:4b:00:f8:b1,0
05-01-2026 04:56,134.53.128.164,79.254.94.38,10682,443,ICMP,833,124,4726,0.12648996,19,23821,10514,Normal,3c:95:7c:a3:2b:48,1
02-01-2026 22:25,207.81.189.91,124.137.72.72,48523,53,TCP,1263,386,4328,0.013842119,1,29474,9833,DoS,22:94:1f:e1:e2:1d,1
03-01-2026 16:12,36.205.156.110,59.69.247.229,42982,22,UDP,1675,124,392,0.80373162,19,31048,52753,Normal,34:d5:14:6b:ad:35,1
04-01-2026 15:08,25.38.46.110,207.72.167.207,58605,80,ICMP,1494,269,3812,0.449353531,20,55273,30345,DoS,45:e0:26:1e:36:7c,1
06-01-2026 14:50,1.32.250.100,148.39.67.99,9942,53,ICMP,627,268,5204,0.308530815,12,55355,52374,DoS,4d:62:d9:91:40:6e,1
01-01-2026 16:06,94.118.177.85,234.68.129.148,57069,53,UDP,746,353,5524,0.803328274,21,39774,16674,Normal,38:2c:60:57:6d:e4,1
03-01-2026 22:19,,158.122.82.80,63389,21,ICMP,1169,,3938,,10,23081,68259,DoS,,1
01-01-2026 03:39,173.7.188.76,219.127.137.178,16057,53,ICMP,42,,3575,,20,6348,21336,Suspicious,04:47:7b:70:9f:c1,1
04-01-2026 22:26,158.135.164.119,221.237.30.232,32115,443,ICMP,1852,539,5185,0.662587185,8,50383,3815,Normal,82:a9:c7:fd:39:3d,0
05-01-2026 03:34,63.26.21.102,123.102.59.93,46510,8080,ICMP,1124,399,4247,0.925120216,10,30823,38632,Suspicious,0d:e3:41:1f:17:c8,0
03-01-2026 10:05,28.193.136.7,163.3.41.90,40848,80,TCP,670,490,4461,0.982669047,24,20492,1715,Normal,a2:8b:8a:95:45:0f,1
03-01-2026 05:34,58.99.129.236,209.35.70.95,2345,8080,ICMP,1543,,4423,,7,58479,56689,Normal,92:56:ca:9b:75:3d,0
03-01-2026 20:58,33.15.52.52,18.163.227.200,13913,21,ICMP,154,728,323,0.310705628,13,7989,42274,Normal,21:41:9e:4f:9b:5f,0
04-01-2026 04:47,159.140.222.207,49.129.220.50,17227,21,UDP,1349,794,4044,0.399603408,23,32829,35149,Suspicious,f9:2c:e1:2f:6b:4f,1
06-01-2026 08:51,0.245.118.209,24.176.202.77,65508,80,UDP,296,,3837,,18,3448,34607,Normal,50:1f:5c:ed:36:c2,0
03-01-2026 18:42,164.55.45.221,223.16.98.172,11321,21,UDP,,767,,0.106880536,4,,,Suspicious,01:0b:20:ea:03:ba,0
03-01-2026 18:19,135.23.179.221,223.201.96.23,29545,80,UDP,466,254,337,0.031014656,0,55653,49055,Normal,33:d5:dd:39:15:0a,0
05-01-2026 11:31,210.241.187.216,77.20.117.81,5731,22,ICMP,1546,505,3585,0.306567103,23,31018,4547,Probe,4a:e5:2e:2b:ae:f4,1
01-01-2026 05:43,241.44.142.70,113.172.148.241,12753,53,UDP,958,288,5225,0.465785784,10,17720,35897,Normal,1b:db:c2:81:b9:ae,0
02-01-2026 11:57,155.117.115.56,246.158.6.221,26871,53,TCP,879,741,438,0.34443473,17,28017,35680,DoS,77:51:8f:de:10:d8,1
04-01-2026 05:13,95.28.42.30,189.198.183.252,41016,80,UDP,308,391,5723,0.516778914,3,47644,56908,Probe,01:92:97:69:6c:d5,0
01-01-2026 13:20,158.150.149.2,90.61.106.82,62334,8080,ICMP,1673,215,2648,0.403446806,20,21620,62613,Normal,1f:21:45:ad:9f:89,1
03-01-2026 16:42,28.240.221.60,123.87.239.23,52105,21,TCP,,350,,0.467678589,23,,,Probe,5d:a9:1e:b2:34:6b,1
05-01-2026 16:24,222.153.124.36,199.62.36.135,54119,443,UDP,1015,756,3196,0.124554931,2,19328,44410,Normal,52:f4:95:24:42:e4,0
01-01-2026 20:17,138.127.139.203,39.59.34.123,15009,8080,TCP,205,347,10,0.742078066,1,53211,43573,Normal,ef:e3:c8:bb:2f:d7,0
04-01-2026 16:47,73.45.16.114,24.183.141.154,62438,8080,ICMP,757,553,263,0.156978489,11,34608,64032,Normal,93:fe:e1:7b:07:3a,0
02-01-2026 04:53,,40.165.166.8,51025,22,ICMP,1599,311,924,0.037879461,23,15691,32603,Normal,,1
03-01-2026 20:21,161.31.215.226,251.96.101.34,14061,80,UDP,339,46,663,0.41729021,17,46108,51904,Normal,15:2d:94:0e:05:db,0
06-01-2026 07:38,48.15.182.176,204.191.156.208,39312,80,ICMP,204,105,4768,0.704621837,15,28568,58070,Suspicious,09:26:8f:ba:be:ec,0
03-01-2026 16:54,17.133.30.149,141.165.236.203,26308,443,ICMP,341,132,4209,0.401287062,7,16979,41681,Normal,fe:4c:aa:fa:41:30,0
02-01-2026 02:00,204.246.180.249,31.226.226.85,58800,21,UDP,,720,,0.613330973,19,,,Suspicious,6e:33:72:42:2c:5c,1
06-01-2026 05:12,253.124.94.203,146.183.39.239,55063,22,UDP,482,740,3360,0.087559076,21,23535,38234,Normal,1e:d4:c1:8d:0a:4d,1
02-01-2026 19:22,156.124.117.1,72.141.5.61,7942,443,ICMP,1416,97,4207,0.223262081,6,45190,23424,Normal,2c:6c:3d:97:86:05,0
02-01-2026 20:52,185.3.57.164,233.195.50.107,4182,53,UDP,720,441,81,0.365904744,9,25415,36352,Normal,d9:ee:33:98:87:1a,0
03-01-2026 23:22,50.207.6.251,166.222.235.20,54122,8080,TCP,1631,629,65,0.484903054,10,19631,37837,Normal,b7:b4:aa:80:47:0a,0
02-01-2026 15:33,117.13.130.96,170.58.41.235,47294,21,ICMP,1241,425,1924,0.497577016,17,31028,66683,Probe,b9:10:9e:75:63:7c,0
04-01-2026 19:04,,191.215.181.25,53031,53,TCP,1366,771,51,0.272993362,15,44308,17814,Normal,,0
06-01-2026 02:52,24.29.126.221,175.107.234.173,46373,8080,TCP,1650,149,5923,0.830554624,13,36845,246,Normal,c1:f1:5d:81:c2:cd,1
04-01-2026 00:33,196.16.226.8,222.105.89.243,6447,443,UDP,1572,91,351,0.90230677,11,30160,48854,Normal,dd:4a:29:73:f4:c0,1
02-01-2026 21:01,207.6.121.211,121.167.101.104,13176,8080,TCP,1128,757,1128,0.230080182,13,59698,16725,DoS,1c:79:b3:6a:c2:4e,1
01-01-2026 23:54,190.64.248.137,189.102.39.228,53246,8080,TCP,1893,,1391,,22,25167,47360,Suspicious,9f:c0:88:fc:bf:3d,1
06-01-2026 00:30,130.67.160.216,25.120.86.135,39081,8080,ICMP,1835,696,5326,0.706150792,1,59561,67333,Normal,78:f0:ff:94:5c:c2,0
02-01-2026 15:19,80.24.253.43,2.242.139.155,32423,22,TCP,867,473,4129,0.418849601,0,46878,64582,Suspicious,62:3a:14:4d:07:07,0
01-01-2026 08:04,162.41.197.35,5.224.45.40,4967,22,ICMP,1805,48,724,0.800167483,9,15263,10204,Normal,ed:7d:9c:51:82:bd,1
03-01-2026 12:58,23.165.62.15,128.196.66.194,50189,8080,UDP,1992,220,589,0.013960669,4,38986,18047,Probe,a9:8e:42:28:d0:56,0
02-01-2026 22:51,113.100.43.86,161.182.180.154,21212,21,ICMP,,116,,0.370887421,1,,,Normal,00:4c:94:7a:24:2b,0
01-01-2026 10:44,8.64.57.54,208.242.249.52,56790,22,UDP,590,400,3547,0.600896728,9,48664,62064,Normal,78:cb:85:a1:23:41,0
02-01-2026 20:55,213.102.209.108,158.12.191.164,29056,21,UDP,1078,572,1814,0.200769555,8,51603,47371,Normal,e0:05:51:74:7a:bc,0
03-01-2026 12:18,247.123.29.249,206.241.210.209,64959,8080,UDP,460,,355,,5,53257,30594,Normal,4c:70:a0:e2:84:06,0
06-01-2026 02:54,110.163.242.150,188.79.93.148,56410,80,ICMP,1549,796,5508,0.8883182,1,45896,67908,Normal,ca:94:43:8e:f0:13,1
,241.157.213.253,186.207.129.128,57722,21,UDP,434,216,5429,0.562167605,24,41795,35762,Normal,a5:51:02:69:b4:44,1
03-01-2026 16:31,41.154.239.32,190.249.109.98,29236,21,TCP,1171,451,4275,0.331000873,17,34183,2361,Suspicious,5d:47:35:3a:6e:10,0
01-01-2026 16:04,145.114.126.245,20.121.22.212,57662,80,ICMP,670,259,4978,0.199058545,19,32985,19153,Suspicious,87:bd:8f:03:e9:8a,1
05-01-2026 21:04,54.237.152.79,51.164.229.127,29238,80,TCP,52,684,456,0.803783915,0,58261,44388,Normal,b3:2c:70:87:21:d3,0
05-01-2026 15:13,156.214.89.134,156.207.64.167,4272,53,TCP,,781,,0.911604891,10,,,Normal,5d:e6:09:84:10:12,1
06-01-2026 00:34,38.195.58.224,227.85.177.1,6068,8080,ICMP,1323,206,4687,0.759854849,3,55312,69336,Probe,55:17:ac:fc:3b:6f,0
05-01-2026 05:04,223.42.0.57,102.164.240.194,44166,80,UDP,1414,708,5899,0.636692415,7,32301,3530,Normal,3a:3c:02:e3:83:c3,0
02-01-2026 11:03,98.24.222.244,76.4.82.102,34599,53,TCP,1773,502,2024,0.749176536,6,18557,60392,Normal,c3:a5:c0:41:27:ce,0
03-01-2026 02:16,4.165.168.175,91.68.42.36,49757,8080,TCP,1138,460,3715,0.907045413,24,54905,48739,Normal,96:43:75:c8:4a:0c,1
02-01-2026 08:13,221.231.51.213,97.49.19.76,59384,80,TCP,1810,571,2890,0.381797855,10,31901,41774,Suspicious,a2:7d:4e:ea:0a:d1,0
04-01-2026 06:24,155.252.149.127,56.167.135.230,53938,22,TCP,1999,754,2264,0.185979687,5,14729,36936,Normal,e6:03:8e:3d:88:88,0
01-01-2026 09:45,222.23.181.210,157.108.19.214,6441,22,ICMP,617,52,2031,0.073076083,22,17417,49775,DoS,fa:7c:09:f5:7d:ff,1
04-01-2026 09:43,95.238.196.39,72.154.108.81,65422,80,ICMP,1653,12,96,0.808429117,20,49286,47184,Suspicious,cc:a8:81:3f:ae:73,1
04-01-2026 08:03,73.203.146.1,242.90.91.118,6235,443,ICMP,,425,,0.692500691,22,,,DoS,12:a7:ab:fc:e2:44,1
03-01-2026 18:16,112.167.35.218,176.252.135.252,44510,21,TCP,1013,224,5471,0.758719017,14,55932,51783,Normal,ac:4f:61:3e:7f:a1,0
01-01-2026 15:54,,83.184.229.148,17044,22,TCP,791,339,4729,0.492114633,7,20330,12327,Normal,,0
05-01-2026 03:02,68.201.43.53,170.114.85.47,33637,22,TCP,1748,142,2665,0.64636269,21,9486,36843,Suspicious,73:c4:f8:e1:5d:c1,1
02-01-2026 22:28,64.158.88.225,64.159.19.184,21005,22,TCP,1798,187,5599,0.070671111,10,3910,46695,Normal,f6:6c:16:b7:a8:92,0
02-01-2026 04:41,5.85.208.72,142.93.93.160,46754,22,UDP,143,778,5601,0.225333504,3,59008,65728,Normal,a5:dc:ad:40:fc:b0,0
04-01-2026 01:57,123.114.24.20,76.121.42.237,32310,21,ICMP,1018,629,3637,0.611493135,0,41760,58156,Probe,a6:0c:ef:f9:52:ad,0
04-01-2026 21:56,215.210.214.55,63.241.204.107,13940,80,TCP,1708,656,5685,0.229256834,20,21551,13718,DoS,0a:35:d1:1d:ee:ba,1
02-01-2026 18:23,13.204.129.169,93.103.98.152,14257,21,TCP,1102,478,3680,0.218915668,9,33828,1917,Normal,b1:6a:b9:23:e8:91,0
,228.244.167.75,100.12.26.165,20843,21,TCP,1825,558,4875,0.994800668,24,16004,8533,Suspicious,da:a1:6b:21:25:98,1
04-01-2026 09:49,93.6.100.103,36.123.225.118,53016,8080,ICMP,255,609,2130,0.017044592,16,8887,2999,Normal,7c:a1:04:4a:84:e9,0
05-01-2026 21:29,172.144.7.189,243.133.162.57,26765,443,UDP,,404,,0.822468232,22,,,Normal,e6:94:5c:ee:8f:80,1
02-01-2026 16:46,44.148.234.14,63.13.180.31,24405,53,TCP,1853,245,4894,0.281448829,21,12214,39356,DoS,f0:7e:9c:b6:33:d2,1
05-01-2026 14:06,85.140.105.10,158.166.35.128,22345,443,ICMP,1273,125,2874,0.165830357,21,6107,19908,Probe,86:7b:66:66:16:f2,1
06-01-2026 00:52,39.42.198.46,30.209.204.133,65412,8080,UDP,630,558,4640,0.180182758,24,7783,45199,Normal,81:0d:d9:fe:24:99,1
01-01-2026 09:32,125.11.102.205,48.79.227.88,6257,53,ICMP,1550,452,743,0.117617415,16,49824,40386,Normal,83:bb:24:68:3d:0f,0
02-01-2026 04:03,14.179.106.155,114.194.204.112,54324,443,ICMP,351,445,4890,0.746413235,3,28013,52192,Normal,68:63:63:b1:62:a5,0
06-01-2026 12:54,221.192.236.101,80.24.178.64,38236,21,TCP,647,567,4934,0.209973142,22,10187,15145,Normal,ca:2b:b9:97:43:16,1
05-01-2026 07:01,33.236.84.88,188.46.136.30,7520,80,UDP,921,639,3313,0.099693857,5,17920,7058,Normal,05:2f:10:af:cb:3c,0
06-01-2026 09:24,,50.101.186.122,28219,53,UDP,341,622,4195,0.811618276,6,9047,33753,DoS,,1
05-01-2026 12:41,146.78.109.55,1.198.100.49,33120,80,ICMP,1841,493,4526,0.584630594,22,27219,7799,Normal,0e:14:0d:24:71:69,1
03-01-2026 03:54,247.204.206.248,242.53.50.244,15528,8080,UDP,110,733,423,0.499447846,5,3396,60211,Suspicious,06:45:a3:77:f6:3e,0
06-01-2026 14:04,85.83.205.241,84.98.31.94,50840,8080,TCP,1117,490,5005,0.337121974,14,48202,27682,Normal,5a:c4:f1:ff:e0:0d,0
05-01-2026 18:33,72.33.142.112,123.1.7.129,24610,53,ICMP,621,127,5561,0.696277221,11,28938,3868,Normal,01:f1:0a:84:27:5e,0
02-01-2026 19:37,250.16.80.52,242.61.131.203,31637,80,TCP,,458,,0.122766682,15,,,Suspicious,0b:82:27:e8:a7:38,0
04-01-2026 03:39,145.134.224.248,121.48.132.96,35206,22,UDP,328,129,4993,0.767869819,2,8064,11342,Probe,02:ee:e2:eb:0c:53,0
03-01-2026 12:39,221.68.221.203,79.36.115.152,53158,8080,TCP,488,23,5678,0.761311373,14,18370,19255,Normal,13:df:ab:a9:c6:f4,0
02-01-2026 05:56,59.8.15.62,31.66.221.40,59943,443,TCP,995,772,3936,0.590829141,15,45083,23366,Normal,89:7b:34:47:e1:0c,0
02-01-2026 19:19,8.124.242.31,30.106.88.100,39570,443,UDP,,198,,0.918218208,7,,,Probe,8d:69:3f:c4:e9:2c,0
01-01-2026 06:41,210.212.134.41,176.103.97.224,59276,8080,TCP,1092,740,4994,0.848746715,18,16659,42220,DoS,46:64:75:85:c2:5b,1
03-01-2026 13:50,197.43.47.177,214.54.141.221,34137,80,UDP,469,148,2663,0.390527163,3,37976,67227,Suspicious,2e:f9:9f:c2:45:81,0
04-01-2026 11:06,129.3.98.157,53.120.118.81,41427,22,ICMP,673,,3116,,10,57377,49196,DoS,18:ec:3f:e2:cc:8a,1
,132.26.138.109,232.36.121.236,32930,22,TCP,,410,,0.87790196,24,,,Probe,ca:5f:d2:22:2a:ed,1
06-01-2026 02:08,,12.128.180.177,1618,8080,TCP,1267,65,2329,0.519880867,18,38615,6186,DoS,,1
04-01-2026 03:25,206.28.30.149,245.176.22.122,60387,21,ICMP,,501,,0.78806111,2,,,Normal,f0:36:d5:12:62:77,0
04-01-2026 21:35,127.149.125.165,162.196.150.138,39601,443,UDP,,697,,0.340799457,24,,,Normal,b8:39:f6:ae:08:0d,1
05-01-2026 22:12,224.161.131.184,154.116.17.124,8818,22,TCP,1932,763,405,0.141598371,6,38892,16169,Suspicious,98:77:bd:e8:4c:52,0
04-01-2026 11:58,190.130.114.169,234.107.99.151,52329,443,TCP,1144,141,3917,0.078604564,20,41248,34086,Normal,e2:7c:8e:0d:26:32,1
02-01-2026 05:45,162.137.130.143,144.175.248.38,34654,21,ICMP,847,641,1335,0.469578578,2,26784,4083,Normal,24:8d:42:e5:40:05,0
06-01-2026 13:14,156.30.131.110,222.63.39.109,64105,21,ICMP,1915,114,4955,0.965326007,15,24403,8599,Normal,52:62:c6:0e:74:ac,1
03-01-2026 08:54,99.84.129.208,201.144.247.231,64009,53,UDP,435,,2737,,2,56354,69746,Suspicious,38:72:17:d2:2d:fa,1
05-01-2026 09:20,67.58.64.3,208.111.181.201,63333,53,UDP,1159,700,1803,0.139738574,11,18476,2290,Normal,9b:ad:80:f4:39:be,0
04-01-2026 23:31,131.155.62.218,15.44.207.241,54691,53,TCP,1772,10,4075,0.577853046,18,17870,56058,Probe,a2:64:73:4e:dc:0d,0
06-01-2026 05:39,61.182.33.228,195.233.115.158,31065,80,TCP,1117,662,3356,0.257339505,11,59079,61343,Normal,ca:3d:4b:70:14:77,0
06-01-2026 08:10,80.232.224.179,94.227.201.103,9084,22,TCP,579,165,5996,0.750805568,10,49463,68414,Normal,d2:0f:39:af:7e:6f,0
01-01-2026 02:34,148.209.173.5,140.235.193.24,18968,53,TCP,719,180,3844,0.167337284,18,36068,50632,Probe,2e:29:33:09:09:d5,0
04-01-2026 17:43,171.95.210.30,92.219.218.15,47225,53,UDP,336,240,5515,0.463192747,15,48140,62823,Normal,e0:d3:d5:1f:2c:72,0
06-01-2026 17:06,99.212.47.220,232.234.83.65,46952,53,ICMP,453,63,588,0.80894125,16,21596,42597,Normal,c1:e7:06:3c:db:33,0
06-01-2026 16:21,93.160.150.172,249.97.132.96,46537,443,TCP,1483,156,5728,0.164880789,22,32541,42969,Probe,72:b0:cd:fe:2f:b9,1
05-01-2026 20:20,43.108.188.127,24.43.236.66,7988,22,ICMP,1274,124,955,0.844760247,1,34433,22950,Normal,40:10:27:93:54:f8,0
01-01-2026 01:28,123.70.231.236,139.188.238.54,35469,22,ICMP,175,79,3743,0.022393051,22,34455,39553,Normal,03:99:f9:33:7e:6e,1
02-01-2026 03:01,209.242.144.164,182.199.91.195,21130,22,UDP,831,125,5009,0.491195659,4,40163,9650,Normal,dc:dc:66:1d:53:90,0
,132.85.195.192,193.252.251.56,17637,8080,TCP,893,442,2705,0.084733506,23,26197,38850,Normal,c4:c6:1c:de:76:4d,1
03-01-2026 00:00,1.5.247.78,181.16.86.214,34392,443,ICMP,157,453,2091,0.213495042,5,20179,58009,Probe,1b:37:f3:71:32:bc,0
02-01-2026 15:12,7.182.170.223,129.20.117.180,19924,21,TCP,444,121,5712,0.194539126,5,1974,38528,Normal,77:a0:a9:45:1f:e3,0
06-01-2026 18:06,192.92.216.0,222.49.27.239,58181,21,UDP,189,583,3968,0.273238639,4,42094,56193,Normal,ff:10:c6:72:71:4a,0
04-01-2026 01:43,143.243.187.230,2.206.49.240,5885,21,TCP,217,457,3139,0.918063309,0,57734,69441,DoS,56:29:5f:77:a6:28,1
06-01-2026 09:51,227.115.45.228,170.160.103.3,19572,53,UDP,862,254,437,0.92051104,12,8697,46147,Probe,0a:bc:eb:e0:78:08,0
05-01-2026 00:02,67.3.35.219,38.233.115.71,7559,21,UDP,1887,4,1313,0.57753734,11,23112,68257,DoS,d7:63:aa:b9:18:b5,1
,18.217.137.199,144.97.151.47,24095,21,TCP,,,,,6,,,Normal,9f:b4:dd:9a:9a:7d,0
06-01-2026 14:14,175.52.105.37,140.81.45.141,44446,21,ICMP,1777,242,539,0.232361076,23,8621,35811,Probe,f2:a6:08:2b:6f:6e,1
06-01-2026 01:05,159.179.170.155,195.171.34.139,52601,80,ICMP,1809,194,1475,0.938879228,0,25879,57330,Normal,b0:2b:41:5e:a3:bc,1
01-01-2026 05:20,150.100.0.129,139.252.125.126,53258,21,UDP,1253,663,310,0.981424224,11,22994,8301,DoS,c2:a8:e4:45:ad:c4,1
01-01-2026 13:31,56.58.93.92,239.85.227.185,28086,53,TCP,708,247,5870,0.484665368,9,39012,49401,Normal,4c:b4:d1:da:c5:7f,0
04-01-2026 02:16,185.24.50.38,152.203.219.146,9432,443,UDP,1065,98,1232,0.779667586,11,51456,17205,DoS,ab:ce:21:d3:4d:89,1
01-01-2026 00:39,,241.102.142.178,49407,21,TCP,,293,,0.657119779,1,,,Normal,,0
03-01-2026 11:32,100.183.89.35,243.252.132.170,24209,53,TCP,674,663,2469,0.690340814,16,42376,20804,Normal,f2:51:d4:57:7d:c3,0
03-01-2026 09:43,246.6.207.253,215.169.89.59,53907,21,UDP,1712,114,3140,0.420386789,14,9554,47777,Probe,e4:52:91:ed:52:7c,0
05-01-2026 22:11,247.182.235.141,11.171.125.161,11408,53,UDP,465,260,1094,0.787772422,0,39621,1825,Normal,8a:82:68:24:13:6b,0
01-01-2026 03:33,79.157.7.74,200.65.136.228,57548,80,ICMP,1830,743,5842,0.401159007,6,51387,65864,Normal,6c:55:99:82:2b:0b,0
01-01-2026 05:32,153.95.157.61,162.230.9.198,51521,8080,TCP,551,319,1942,0.937759218,0,21029,12896,Normal,04:85:1a:94:ad:bd,0
01-01-2026 08:55,205.215.131.211,55.176.49.248,21237,53,ICMP,1709,468,646,0.526250959,20,42574,40795,Normal,f6:21:2a:6b:ff:4d,1
01-01-2026 12:13,144.90.253.215,244.75.82.209,34424,21,TCP,1886,232,3222,0.903723845,4,37712,12390,Normal,9a:40:c2:e7:3c:6d,1
01-01-2026 14:31,40.96.234.67,176.169.219.231,44680,21,TCP,256,533,3541,0.994285448,17,32090,34126,Probe,31:b2:73:33:8d:c8,0
03-01-2026 00:21,191.227.142.139,88.126.238.219,16987,53,ICMP,1033,188,3464,0.912845503,15,51524,19356,Normal,1e:d5:b5:e2:a9:8b,0
04-01-2026 06:54,167.69.206.182,231.214.76.223,28582,80,TCP,74,553,2248,0.601008022,6,16865,12011,Normal,14:d0:97:d6:6e:70,0
02-01-2026 16:12,244.54.52.42,125.15.235.68,10777,8080,ICMP,404,9,2521,0.998809269,3,22942,8257,Normal,c5:5b:4f:4b:ff:c0,0
